# Basic Thermal Model Data - Nodes
# ARRAKIHS_ACASE2_reduced          10 June       2026
# pycanha reduced model
#
# T,C,Q
-136.17222,619.18053,0.5
-135.69436,552.10728,0.41666667
-134.59033,98.019865,0.58333333
-133.51667,4.4605795,0
-132.39444,1.0142714,0.5
-131.99503,1.1424841,0
-131.34001,1.5703589,0
-130.68595,0.27643839,2
-270,0,0
